pNum,start_time,cue1,cue2,outcome,certainty,accuracy,RT
999,UNW01,22_09_16_1443,[1.        4.        1.        1.        1.        0.9372246]
999,UNW01,22_09_16_1443,[1.       3.       1.       1.       1.       0.708856]
999,UNW01,22_09_16_1443,[1.        3.        1.        1.        1.        0.6249196]
999,UNW01,22_09_16_1443,[1.        4.        1.        1.        1.        0.5847914]
